product_id,jurisdiction_code,regulation_ref,regulation_name,verified_status,supabase_reg_id,supabase_reg_name,verification_note
12,CH,LDAl (RS 817.0) + ODAIOUs (RS 817.02),Loi sur les denrées alimentaires (LDAl) + Ordonnances d'exécution,FOUND,71085803-070f-4912-84ac-4ff2fefbfc78,Swiss Federal Food and Safety Act (LMG) and Food Ordinance (LGV),Match on name keyword 'denrées' + region 'Switzerland'
12,CH,OHyAb (RS 817.190.1),Ordonnance sur l'hygiène dans les abattoirs (OHyAb),FOUND,4d65771e-3587-4a2c-b78f-5c35da70ad21,RTVV (ORTV),Match on name keyword 'Ordonnance' + region 'Switzerland'
12,NO,Lov om matproduksjon og mattrygghet (LOV-2003-12-19-124),Matloven + Mattilsynet controls,FOUND,3db5b24e-c206-46bd-9b6e-cfe6f1133c83,Matloven,Match on name keyword 'Matloven' + region 'Norway'
12,RU,TR TS 034/2013 (EAEU Technical Regulation),TR TS 034/2013 — Safety of meat and meat products,FOUND,0b54260f-df4b-4b75-9007-a0900673048f,TR TS 034/2013 — Safety of meat and meat products,Match on TR TS 034/2013 + title exact in legal_documents (RU)
12,EAEU,TR TS 021/2011,EAEU Technical Regulation TR TS 021/2011 — food safety,FOUND,e381a509-657d-4eb0-82c9-fa8d7d02a864,Russian TR EAEU 021/2011,Match on TR TS 021/2011
12,EAEU,TR TS 022/2011,EAEU Technical Regulation TR TS 022/2011 — food labeling,FOUND,999a04b2-0a0b-46fa-bd81-6f86f5ce38a7,EAEU Technical Regulations (Russia),Match on acronym EAEU
12,TR,Kanun No 5996 (RG 2010-12-13),Gıda Kanunu 5996 — Food Safety Law,FOUND,78b29263-c322-42df-a2f6-24884c1a3ecb,KVKK,Match on name keyword 'Kanunu' + region 'Turkey'
12,TR,Circular 2021/1 Ministry of Agriculture,Halal Certification — Diyanet İşleri Başkanlığı,FOUND,237b783c-8d3c-4250-9ba5-2c5fe6f162c8,Paris Agreement / EU Climate Law (EU) 2021/1119,Match on numeric ref 2021/1
12,UA,Zakon Ukraïny No 771/97-VR (as amended),Law of Ukraine on Food Safety and Quality,FOUND,6e0ff460-0bf0-4374-8fee-e34e598e47df,Law of Ukraine on Food Safety and Quality,Match on title exact in legal_documents (UA)
12,US,21 U.S.C. § 601 et seq.,Federal Meat Inspection Act (FMIA) — USDA FSIS,FOUND,38ea78ae-a706-482f-93a1-961a5baf8f81,US FD&C Act – Cosmetics Provisions,Match on name keyword 'Federal' + region 'United States'
12,US,9 CFR Part 317,FSIS — Labeling regulations for meat,FOUND,9ce084ee-71ab-4bf9-aef7-f94313d07113,USDA FSIS Meat Inspection,Match on acronym FSIS
12,US,9 CFR Part 310,FSIS — Slaughter inspection requirements,FOUND,9ce084ee-71ab-4bf9-aef7-f94313d07113,USDA FSIS Meat Inspection,Match on acronym FSIS
12,US,9 CFR Part 320,"FSIS — Records, identification, registration of establishments",FOUND,9ce084ee-71ab-4bf9-aef7-f94313d07113,USDA FSIS Meat Inspection,Match on acronym FSIS
12,US-CA,California Health & Safety Code § 25990 (Prop 12),California Prop 12 — Farm Animal Confinement (beef applicability 2024),FOUND,707a71ed-7fba-432e-bb8f-6edf76a2f9e0,California Proposition 65 (Safe Drinking Water and Toxic Enforcement Act),Match on name keyword 'California' + region 'California'
12,US-CA,CA Food & Agricultural Code § 18650 et s.,California Food and Agricultural Code — meat inspection,FOUND,707a71ed-7fba-432e-bb8f-6edf76a2f9e0,California Proposition 65 (Safe Drinking Water and Toxic Enforcement Act),Match on name keyword 'California' + region 'California'
12,US-NY,NY Agric. & Mkts. Law Art. 5-A,NY Agriculture & Markets Law — Meat Markets / Article 5-A,FOUND,af904e14-ee1a-4d5b-8735-c90526eb929f,NY Agriculture & Markets Law — Meat Markets / Article 5-A,Match on title exact in legal_documents (US)
12,CA,Safe Food for Canadians Act SC 2012 c 24 + SOR/2018-108,Safe Food for Canadians Act + SFCR Regulations,FOUND,4af30ad5-715b-4b9a-a3df-46b739a1dd3d,HACCP (SFCR Preventive Control Plan),Match on acronym SFCR
12,CA,CFIA Meat Hygiene Directives (MHDs),CFIA — Meat Hygiene Directives (MHD),FOUND,31df381d-52d7-4371-84cd-d35c18c6acd3,HACCP / Preventive Control Plan (CFIA),Match on acronym CFIA
12,MX,NOM-009-ZOO-1994 (DOF 1994-08-16),Ley Federal de Sanidad Animal + NOM-009-ZOO-1994 (abattage),FOUND,2b3e5ca0-83f2-475e-816c-58ad5f137ee4,Mexico LFPDPPP,Match on name keyword 'Federal' + region 'Mexico'
12,MX,NOM-008-ZOO-1994 + Ley Federal de Sanidad Animal,SENASICA TIF certification (Tipo Inspección Federal),FOUND,2cccf1b6-4605-489b-8b54-d3ee73db3851,SENASICA TIF certification (Tipo Inspección Federal),Match on SENASICA + title exact in legal_documents (MX)
12,BR,IN 60/2018 (DOU 2018-12-27),Instrução Normativa MAPA IN 60/2018 — qualité et identité viande bœuf,FOUND,2c3c2d33-f631-49c1-a1a9-35a3449ba25e,Instrução CVM nº 617,Match on name keyword 'Instrução' + region 'Brazil'
12,BR,Decreto-Lei 1.283/1950 + Decreto 9.013/2017 (RIISPOA),SIF — Serviço de Inspeção Federal (Federal Inspection Service),FOUND,a37a305e-06b8-414c-a6ee-aea1593293b3,ISS (Municipal Service Tax),Match on name keyword 'Serviço' + region 'Brazil'
12,AR,Decreto 4238/68 (RIPA),"Reglamento de Inspección de Productos, Subproductos y Derivados de Origen Animal",FOUND,755ab3c4-836a-45b1-aa01-503cf56080b5,Regulación SSN Argentina,Match on name keyword 'Reglamento' + region 'Argentina'
12,CL,DS 977/1996 RSA + SAG inspection,Reglamento Sanitario de los Alimentos (RSA) + SAG regulations,FOUND,aaa51027-05e1-4af3-9865-5c6b3bc2667a,Ley de Etiquetado Chile,Match on name keyword 'Reglamento' + region 'Chile'
12,CO,Decreto 1500/2007 (DO 2007-05-01),"Decreto 1500/2007 — Sistema Oficial de Inspección, Vigilancia y Control de la Carne",FOUND,4336fcca-a63c-4376-b788-5088ebe54435,Decree 1377 of 2013 (Regulation of Colombian Data Protection),Match on name keyword 'Decreto' + region 'Colombia'
12,MERCOSUR,GMC/RES. 80/96,GMC Resolution 80/96 — Harmonized meat trade standards MERCOSUR,FOUND,47e26280-af18-4b13-b4e2-f3186dfb56c8,Mercosur GMC Cosmetics Harmonization,Match on acronym GMC
12,CN,中华人民共和国食品安全法 (2021 amendment),Food Safety Law of the PRC,FOUND,1aed896e-5462-4f94-bafa-d8d55a7433a0,"China Food Safety Law (食品安全法, 2021 Amendment)",Match on name keyword 'Safety' + region 'China'
12,CN,GB 2707-2016,GB 2707 — Hygienic standard for fresh and frozen meat,FOUND,d35309ef-2875-4250-b39b-9d8612e3564a,GB 2707 — Hygienic standard for fresh and frozen meat,Match on GB 2707 + title exact in legal_documents (CN)
12,CN,GACC Decree 248 + 249 (2021),GACC import registration — Decree 248/249,FOUND,a26afb19-3e2e-44cb-9884-ed052481b5e4,China Customs / Import-Export Regulations,Match on name keyword 'import' + region 'China'
12,CN,MARA Order 2021-2,MARA Slaughterhouse Approval + Veterinary Supervision,FOUND,c2f3283e-d336-4ece-b34a-957ff3c4d641,MARA Slaughterhouse Approval + Veterinary Supervision,Match on MARA + title exact in legal_documents (CN)
12,HK,Cap. 612 (FSO) + Cap. 132AK,Food Safety Ordinance Cap. 612 + Imported Meat Regulations,FOUND,b461eb15-101a-4262-88c1-17fcb5cd5adb,Hong Kong Consumer Goods Safety Ordinance (Cap. 456),Match on name keyword 'Safety' + region 'Hong Kong'
12,TW,Law n°112 2023 amendment + COA inspection,Act Governing Food Safety and Sanitation + Animal Husbandry Act,FOUND,8ae313d2-f3e6-42eb-a103-114b62bf13b2,Taiwan Act Governing Food Safety and Sanitation,Match on name keyword 'Governing' + region 'Taiwan'
12,JP,食品衛生法 (Act No 233 1947 as amended 2018) + 食肉検査法,Food Sanitation Law + Meat Inspection Act,FOUND,6b1c225e-18d1-434d-b96a-0c9ef9a5b99c,Japan Food Sanitation Act (食品衛生法),Match on name keyword 'Sanitation' + region 'Japan'
12,JP,JAS Act + JAS 2816 (2019),JAS Standards for Beef (grading and labeling),FOUND,e2278351-e5d4-4f80-90f9-61120d0647b2,JARO Industry Self-Regulation / JIAA Guidelines,Match on name keyword 'Standards' + region 'Japan'
12,KR,축산물 위생관리법 (Act No 19073 2022 amendment),Livestock Products Sanitary Control Act (LPSCA),FOUND,a3db2952-c282-4662-9da3-78ab46f15d09,Korea HACCP Regulation,Match on name keyword 'Livestock' + region 'Korea'
12,SG,SFA Accreditation Scheme (Food Regulations Reg. 31),SFA — meat import accreditation (approved country/establishment list),FOUND,78592d30-e7d2-478b-a71a-3019fa64fab8,Singapore Customs Act & Tariffs,Match on name keyword 'import' + region 'Singapore'
12,MY,Food Act 1983 (Act 281) + DVS Regulations,Food Act 1983 + DVS — Veterinary Services approval,FOUND,c31c3a87-cafc-40ae-933d-5395249fcb0c,Malaysia Food Act 1983 and Food Regulations 1985,[P3] Match on Malaysia Food Act 1983 (Act 281)
12,MY,Halal Industry Development Corporation Act 2006 + MS 1500:2019,Halal Certification Act 2011 + JAKIM Halal Standard MS 1500,FOUND,77e2261b-6214-4e06-963a-a576cd570954,Malaysia Halal Certification (JAKIM),Match on acronym JAKIM
12,TH,Food Act 1979 + DLD Regulations,Food Act B.E. 2522 (1979) + DLD Meat Inspection,FOUND,0ebb1bfb-c056-4e50-a10f-feae49d98435,Thailand Food Act B.E. 2522 (1979) and Ministerial Notifications on Water,Match on name keyword '(1979)' + region 'Thailand'
12,VN,Luật Thú y No 79/2015/QH13 + Nghị định 35/2016,Law on Animal Health (Luật Thú y) + MARD Circulars,FOUND,61a27d0c-895a-452f-82ef-e290a9562938,EU Animal Health Law,[P2] Match on keywords 'Animal' + 'Health'
12,ID,UU 18/2012 + PP 86/2019,Law No 18/2012 on Food + Government Regulation on Food Safety,FOUND,d7d16404-eb6d-4e69-9e0f-64443802275d,Indonesia Food Law (Law 18/2012),Match on name keyword '18/2012' + region 'Indonesia'
12,ID,UU 33/2014 + PP 39/2021 (fully effective Oct 2024),MUI Halal Certification mandatory — Law No 33/2014 (JPH Law),FOUND,3d51ec55-7808-4e28-b0e6-5d6d45398c52,Indonesia Halal Product Assurance Law,Match on name keyword 'Halal' + region 'Indonesia'
12,PH,RA 9296 (Meat Inspection Code of the Philippines),Republic Act 9296 — Meat Inspection Code + DA-NMIS,FOUND,17293eb7-7bfe-4f84-a03c-7c560ffd769d,Philippines Data Privacy Act,Match on name keyword 'Republic' + region 'Philippines'
12,IN,FSSA 2006 + FSS (Food Products Standards) Regulations 2011,Food Safety and Standards Act 2006 + FSSAI Meat Regulations,FOUND,8cc7b2c7-982a-4c36-baae-cf4bda44f7f1,"FSSAI Advertising Regulations, 2018",Match on acronym FSSAI
12,IN,Various State Acts (e.g. UP Cow Slaughter Prevention Act 1955; Karnataka Act 1964),State-level cow slaughter ban laws (29 states/UTs restrictions),FOUND,4e3bd383-1ddf-4544-88ba-2f707ec8d9ed,Alcohol Advertising Restrictions,Match on name keyword 'State' + region 'India'
12,AU,AS 4696-2007,Australian Standard for the Hygienic Production of Meat (AS 4696),FOUND,781817cb-62b7-4c30-91aa-5ab5f93c0475,Australia Industrial Chemicals Act 2019 / AICIS,Match on name keyword 'Australian' + region 'Australia'
12,AU,AMLI Act 1997 (Cth),Australian Meat and Live-stock Industry Act 1997,FOUND,781817cb-62b7-4c30-91aa-5ab5f93c0475,Australia Industrial Chemicals Act 2019 / AICIS,Match on name keyword 'Australian' + region 'Australia'
12,NZ,Animal Products Act 1999 + AP (Specifications for Products Intended for Human Consumption) Notice 2021,Animal Products Act 1999 + MPI Whānau,FOUND,8695b91f-c981-4709-bf7f-4463d5b7608f,EU Regulation on Fur Labelling,[P2] Match on keywords 'Animal' + 'Products'
12,ASEAN,ASEAN Agreement on Food Safety (2021) + ACCSQ,ASEAN Food Safety Cooperation + ACCSQ,FOUND,878295ba-abae-43c0-9c26-58c5faf59d1d,Singapore Health Products (Cosmetic Products – ASEAN Cosmetic Directive) Regulations,Match on acronym ASEAN
12,GCC,GSO 993:2015 + GSO 2055:2016,GSO 993 — Halal meat + GSO 2055 — Halal certification,FOUND,5b34c2f6-32e7-4bbe-bc07-a767b9752170,"GCC Standardization Organization (GSO) — Bottled Water Standards (GSO 1025, GSO 2233)",Match on acronym GSO
12,GCC,SFDA.FD 3402/2019 + Saudi Food Safety Standard,SFDA (Saudi Food and Drug Authority) — Food Regulations for Meat,FOUND,c05c1fcc-988f-4eed-b87e-145d8d3db16a,Saudi Arabia SFDA Cosmetics Regulation,Match on acronym SFDA
12,IL,Kashrut Law 5743-1983 + Public Health (Food) Regulations 1983,Israel — Kashrut (Kosher) certification mandatory for imported beef + Public Health Ordinance,FOUND,76718e29-7dca-4051-b228-acc29f06324b,Israel Privacy Protection Law,Match on name keyword 'Israel' + region 'Israel'
12,EG,Egyptian Standard ES 3536 + NFSA Decree 70/2017,NFSA food regulations + Halal certification for meat,FOUND,c354fcb2-b0c3-437a-abc5-c039b9c664c6,Egypt NFSA Regulations,Match on acronym NFSA
12,MA,Loi 28-07 relative à la sécurité sanitaire des produits alimentaires + NM 08.0.000,ONSSA — Contrôles officiels viande + Halal certification IMANOR,FOUND,fe194d73-99af-442d-93c7-17d25fe0b0d7,Lov om informationssamfundstjenester,Match on acronym ONSSA
12,ZA,Meat Safety Act No 40/2000,Meat Safety Act 40 of 2000 + DAFF controls,FOUND,91a4e897-2d7c-43b0-9a34-5d372d50be3b,South Africa Lithium Battery Regulations,Match on name keyword 'Safety' + region 'South Africa'
12,ZA,SANS 1817:2007,SANS 1817 — Halal food requirements,FOUND,a694e3ba-85ed-4e0a-9d60-e196be483cc7,Malaysia Halal Certification and Advertising Requirements,[P2] Match on keywords 'Halal' + 'requirements'
12,NG,NAFDAC Act Cap N1 LFN 2004 + SON Meat Standards,NAFDAC + National Meat Standards (Nigeria),FOUND,207dde70-c70d-4126-bf5d-1cdcf01a2d7f,Nigeria NAFDAC Advertising Regulations,Match on acronym NAFDAC
12,KE,Kenya Meat Commission Act Cap 363 + KEBS KS 79,Kenya Meat Commission Act + KEBS + DVS Standards,FOUND,3757eda5-84e3-435b-bdc1-ba946bd8ce39,KEBS Product Standards,Match on acronym KEBS
12,CODEX,CAC/RCP 58-2005,Code of Hygienic Practice for Meat (CAC/RCP 58-2005),FOUND,4df28ad9-9b23-409b-b78b-74a40496b618,Codex CAC/RCP 53-2003,[P2] Match on keywords 'Hygienic' + 'Practice'
12,CODEX,CXC 1-1969 (revised 2020),General Principles of Food Hygiene + HACCP system (CXC 1-1969),FOUND,5ad1d74f-9d40-49c7-983e-a8055046877a,HACCP (Codex Alimentarius / EU Regulation (EC) No 852/2004),Match on acronym HACCP
12,ISO,ISO 22000:2018,ISO 22000:2018 — Food safety management systems,FOUND,edff7130-9e15-470a-bae9-0c65b2ca5936,ISO 22000 — Food Safety Management Systems,Match on ISO 22000:2018
12,UNECE,UNECE Standard for Bovine Meat DDP-08,UN/ECE Standard for Bovine Meat — carcass classification,FOUND,6c6e4b88-1b6b-4546-9f25-3f49058857d3,ADR — European Agreement concerning the International Carriage of Dangerous Goods by Road,Match on name keyword 'UN/ECE' + region ''
12,WADA,N/A,WADA — Not applicable to packaged fresh beef,FOUND,8430bae7-eac2-47c5-bced-5bf63e16d334,WADA Anti-Doping Code (voluntary compliance),Match on acronym WADA
12,OECD,N/A,OECD — Not applicable to fresh meat food safety regulation,FOUND,107e9dd1-bbc5-400f-8a1a-f1d1a909a72f,OECD Crypto-Asset Reporting Framework (CARF),Match on acronym OECD
13,EU,Directive 2001/83/EC,Directive 2001/83/CE — Médicaments à usage humain (UE),FOUND,d858d97c-8232-4e2a-945c-fabe732e5699,EU Regulation on Marketing of Medicinal Products,Match on numeric ref 2001/83
13,EU,Directive 2011/62/EU,Directive sur les médicaments falsifiés (FMD) 2011/62/EU,FOUND,755f898a-6244-4e71-88dc-e1b95b549ecd,Falsified Medicines Directive (FMD),Match on numeric ref 2011/62
13,EU,Commission Delegated Regulation (EU) 2016/161,Règlement délégué 2016/161 — Sérialisation 2D DataMatrix (FMD),FOUND,50730017-67d0-426f-9fcf-fe408ed4fb62,EU AIFMD,Match on acronym FMD
13,EU,Ph.Eur. 11th Ed. Monograph 0049 (Paracetamolum),Pharmacopée Européenne (Ph.Eur.) — Monographie Paracétamol 0049,FOUND,aaaa2be2-2869-452e-9801-272d36d4ed3d,Pharmacopée Européenne (Ph.Eur.) — Monographie Paracétamol 0049,Match on title exact in legal_documents (EU)
13,EU,EudraLex Vol. 4 Annex 15,GMP — EudraLex Vol. 4 Annex 15 (Qualification et Validation),FOUND,4e194889-5625-4688-b263-d8b794ef26fd,GxP / EU GMP Framework,Match on acronym GMP
13,EU,EudraLex Vol. 4 Annex 13,GMP — EudraLex Vol. 4 Annex 13 (Médicaments expérimentaux),FOUND,4e194889-5625-4688-b263-d8b794ef26fd,GxP / EU GMP Framework,Match on acronym GMP
13,EU,Regulation (EC) 726/2004 + Directive 2001/83/EC Titre IX,EudraVigilance — Pharmacovigilance UE,FOUND,d858d97c-8232-4e2a-945c-fabe732e5699,EU Regulation on Marketing of Medicinal Products,Match on numeric ref 2001/83
13,EU,Regulation (EC) No 726/2004,Règlement (CE) 726/2004 — Procédure centralisée EMA,FOUND,a113f515-f951-4e70-b6ac-586345db4173,"French Water Law (Loi sur l'Eau et les Milieux Aquatiques — LEMA, 2006)",Match on acronym EMA
13,FR,CSP Art. R5121-1 et seq.,Code de la Santé Publique R5121 — AMM française,FOUND,59afe026-ed45-4435-b2b4-9fab7afda022,French Loi de Programmation Militaire (LPM) - Cybersecurity provisions,Match on acronym AMM
13,FR,CSP Art. L5111-2 + arrêtés listes I/II/libre,"ANSM — Statut OTC paracétamol France (liste libre, restrictions GMS)",FOUND,de5b41cc-251d-4c4e-b218-0a70d2e7b3b0,French ANSM Regulations on Cosmetic Products (if applicable to collaborations),Match on acronym ANSM
13,FR,CSP + Code Sécurité Sociale,CIP code + LPPR — Code Identifiant Présentation et remboursement,FOUND,54930b5a-61df-49d8-8ed3-f3e92771c105,UN Remote Sensing Principles,Match on acronym CIP
13,DE,Arzneimittelgesetz (AMG) i.d.F. 2024,Arzneimittelgesetz (AMG) — Loi allemande sur les médicaments,FOUND,b8ce6229-a922-4181-9f3b-f02f4e4af058,German Arzneimittelgesetz (AMG) – Advertising Provisions,Match on acronym AMG
13,DE,AMG §§ 43-44 + AMVV (Arzneimittelverschreibungsverordnung),BfArM — Statut OTC paracétamol Allemagne (apothekenpflichtig),FOUND,b8ce6229-a922-4181-9f3b-f02f4e4af058,German Arzneimittelgesetz (AMG) – Advertising Provisions,"[P3] Match on AMG statute (same law, different provisions)"
13,IT,D.Lgs. 219/2006,Decreto Legislativo 219/2006 — Transposition 2001/83/CE Italie,FOUND,17007f08-9ea3-4b42-9710-691c0bc16541,Italian Whistleblower Law,Match on name keyword 'Decreto' + region 'Italy'
13,IT,D.Lgs. 219/2006 Art. 88-95,AIFA — Statut OTC paracétamol Italie (classificazione SOP/OTC),FOUND,5da8329b-390b-4d23-bbd4-39a2b7192b6e,Italian Workers' Statute (Statuto dei Lavoratori — Law 300/1970),Match on name keyword 'Statut' + region 'Italy'
13,ES,RDL 1/2015; RD 1345/2007 (procedimiento AMM),Real Decreto Legislativo 1/2015 — Garantías medicamentos Espagne,FOUND,148138a6-398f-4cfa-96ca-3b5c57eaf1d2,Spanish Intellectual Property Law,Match on name keyword 'Decreto' + region 'Spain'
13,ES,RDL 1/2015 Art. 77 + RD 1416/1994,AEMPS — Statut OTC paracétamol Espagne (EFP/CSP),FOUND,fd8e53ed-d877-4d09-9c2b-c847941adab0,Spanish Healthcare Advertising Rules,Match on numeric ref 1416/1994
13,NL,Geneesmiddelenwet 2007,Geneesmiddelenwet — Loi néerlandaise sur les médicaments,FOUND,6dbfd804-8ed2-4f38-9086-09f38e674980,Dutch Pharmaceutical Advertising Regulations (Geneesmiddelenwet),Match on name keyword 'Geneesmiddelenwet' + region 'Netherlands'
13,NL,Geneesmiddelenwet Art. 55-57,CBG — Statut paracétamol UAD/AV Pays-Bas,FOUND,6b2a5013-e6f2-4e3d-ae0e-da36bdc41b8a,"EU Audit Regulation & Directive (as implemented in NL, BE, LU)",Match on name keyword 'Statut' + region 'Netherlands'
13,GB,SI 2012/1916 (as amended by SI 2019/775),UK Human Medicines Regulations 2012 (HMR) — Post-Brexit,FOUND,ca3e7ddd-87f4-4911-a914-5030348dc96c,UK Human Medicines Regulations 2012,Match on numeric ref 2012/1916
13,GB,SI 2019/775 + MHRA guidance on UK FMD,MHRA — Falsified Medicines Scheme UK (UK FMD adapté),FOUND,2a3af1b7-9f39-46aa-b284-50463e76ef5b,MHRA — Falsified Medicines Scheme UK (UK FMD adapté),Match on MHRA + FMD + title exact in legal_documents (GB)
13,GB,BP 2024 — Paracetamol monograph,British Pharmacopoeia (BP) — Monographie Paracetamol,FOUND,2d41a949-4e8d-4b2e-a748-0cc6809b24dc,ABPI Code of Practice,Match on name keyword 'British' + region 'United Kingdom'
13,GB,SI 2012/1916 Schedule 1 (Classification),MHRA — Statut OTC paracétamol UK (GSL/P/POM classification),FOUND,ca3e7ddd-87f4-4911-a914-5030348dc96c,UK Human Medicines Regulations 2012,Match on numeric ref 2012/1916
13,CH,HMG SR 812.21,Heilmittelgesetz (HMG) — Loi fédérale suisse sur les médicaments,FOUND,3b990ea5-690c-48d3-819e-2562c8cff84f,HMG (LPTh),Match on name keyword 'Heilmittelgesetz' + region 'Switzerland'
13,CH,HMG Art. 23-26 + Ordonnance sur les médicaments (OMéd),Swissmedic — Catégorisation OTC paracétamol Suisse (Cat. C/D),FOUND,5c57937f-c24f-47f7-b202-103d1a8d5c47,Swissmedic Medical Device Adjacency,Match on name keyword 'Swissmedic' + region 'Switzerland'
13,CH,Ph.Helv. 12ème édition (intègre Ph.Eur.),Swiss Pharmacopoeia (Ph.Helv.) — Monographie Paracétamol CH,FOUND,45f0d0cc-81be-4bd4-b892-3398e2efa507,Swiss Food Law (Lebensmittelgesetz) and Ordinance on Drinking Water and Mineral Water,Match on name keyword 'Swiss' + region 'Switzerland'
13,NO,EEA Agreement Annex II + Directive 2001/83/EC,Cadre EEE — Directive 2001/83/CE applicable en Norvège,FOUND,d858d97c-8232-4e2a-945c-fabe732e5699,EU Regulation on Marketing of Medicinal Products,Match on numeric ref 2001/83
13,NO,Norwegian Medicines Act (Legemiddelloven) 1992 + Regulations,NoMA — Statut OTC paracétamol Norvège,FOUND,f10f5d25-146f-4b13-aacb-1ada47e454e1,Norwegian Medicines Act - Advertising provisions,[P2] Match on Act name 'Norwegian Medicines Act'
13,RU,Federal Law No. 61-FZ du 12.04.2010 (с изменениями),Loi fédérale 61-FZ — Circulation des médicaments en Russie,FOUND,834b566a-dca8-448e-9a25-89b65f38bd1e,Loi fédérale 61-FZ — Circulation des médicaments en Russie,Match on numeric ref 61-FZ + title exact in legal_documents (RU)
13,RU,Federal Law 61-FZ + Government Decree No. 1556 (2019),Système de sérialisation MDLP — Track & Trace Russie,FOUND,c8fed56e-a679-49a3-8690-e8c48bc4b419,Système de sérialisation MDLP — Track & Trace Russie,Match on MDLP + title exact in legal_documents (RU)
13,EAEU,EAEU Supreme Eurasian Economic Council Decision No. 78 (2016),EAEU Decision 78 — Marché pharmaceutique commun EAEU,FOUND,999a04b2-0a0b-46fa-bd81-6f86f5ce38a7,EAEU Technical Regulations (Russia),Match on acronym EAEU
13,TR,Regulation on Licensing of Medicinal Products for Human Use (Official Gazette 2005/8599 + updates),Beşeri Tıbbi Ürünler Ruhsatlandırma Yönetmeliği — AMM Turquie,FOUND,59afe026-ed45-4435-b2b4-9fab7afda022,French Loi de Programmation Militaire (LPM) - Cybersecurity provisions,Match on acronym AMM
13,TR,Decree No. 2016/9090 (ITS — İlaç Takip Sistemi),TITCK — Statut OTC paracétamol + sérialisation ITS Turquie,FOUND,bc7b2a13-08c7-4ac7-9514-7f1480b827a4,TITCK — Statut OTC paracétamol + sérialisation ITS Turquie,Match on TITCK + ITS + title exact in legal_documents (TR)
13,UA,Law of Ukraine on Medicinal Products No. 123/96-ВР (as amended 2023),Ukraine — Loi sur les médicaments + Centre d'Expertise d'État,FOUND,449fdd66-dbda-4418-9c17-0ec8d9e2984f,Ukraine — Loi sur les médicaments + Centre d'Expertise d'État,Match on title exact in legal_documents (UA)
13,US,"21 CFR Part 343 (Internal Analgesic, Antipyretic, and Antirheumatic Drug Products for OTC Human Use)",FDA OTC Monograph 21 CFR 343 — Analgésique interne / antipyrétique,FOUND,fd540d79-bbd5-43fd-a18c-4ce5a5fc32fd,FDA Social Media Guidance Documents,Match on acronym FDA
13,US,CARES Act 2020 Section 3851 (21 U.S.C. 355h),FDA OTC Reform — CARES Act 2020 (OTC Monograph Reform),FOUND,fd540d79-bbd5-43fd-a18c-4ce5a5fc32fd,FDA Social Media Guidance Documents,Match on acronym FDA
13,US,DQSA 2013 Title II (DSCSA); 21 U.S.C. 360eee et seq.,DSCSA — Drug Supply Chain Security Act (Sérialisation US),FOUND,598e0964-b91d-4360-9086-78e6b29dbeca,Drug Supply Chain Security Act (DSCSA),Match on acronym DSCSA
13,US,USP 47 — NF 42: Acetaminophen monograph,USP-NF — Monographie Acetaminophen (United States Pharmacopeia),FOUND,ec478eb7-07fc-44ed-a0e5-607603a1f16d,USPS Domestic Mail Manual,Match on acronym USP
13,US,21 CFR Part 211 (cGMP for Finished Pharmaceuticals),FDA cGMP 21 CFR Part 211 — Current Good Manufacturing Practice,FOUND,fd540d79-bbd5-43fd-a18c-4ce5a5fc32fd,FDA Social Media Guidance Documents,Match on acronym FDA
13,US-CA,California Health & Safety Code § 25249.5 et seq.,Proposition 65 — Safe Drinking Water and Toxic Enforcement Act CA,FOUND,707a71ed-7fba-432e-bb8f-6edf76a2f9e0,California Proposition 65 (Safe Drinking Water and Toxic Enforcement Act),Match on name keyword 'Proposition' + region 'California'
13,US-CA,California SB 17 (2017) + AB 2255 (2024),California — Drug Pricing Transparency (SB 17 + AB 2255),FOUND,707a71ed-7fba-432e-bb8f-6edf76a2f9e0,California Proposition 65 (Safe Drinking Water and Toxic Enforcement Act),Match on name keyword 'California' + region 'California'
13,US-NY,NY Environmental Conservation Law Article 33-F,New York — Drug Take-Back Act (déchets médicaments),NOT_FOUND,,,No match found with any strategy
13,CA,Food and Drugs Act R.S.C. 1985 c. F-27 + Food and Drug Regulations C.08,Food and Drugs Act Canada — Médicaments non-prescription (OTC),FOUND,ac2acf68-7a09-4396-bfe4-7e0098136fd5,"Canada Cosmetic Regulations (C.R.C., c. 869)",Match on name keyword 'Drugs' + region 'Canada'
13,CA,"Health Canada OTC Monograph: Analgesics, Antipyretics + Food and Drug Regulations C.08.002",Health Canada — DIN + Monograph OTC paracétamol Canada,FOUND,74f485dc-2694-4b9b-a4d4-4928db4c7a9c,Canada Competition Act – Misleading Advertising,Match on acronym DIN
13,CA,Health Canada reference: USP-NF accepted for Canadian market,Pharmacopée canadienne — USP-NF acceptée comme référence,FOUND,fb3e3143-7e21-4ce8-a426-af9b02f6d936,Pharmacopée canadienne — USP-NF acceptée comme référence,Match on title exact in legal_documents (CA)
13,MX,Ley General de Salud Arts. 221-268; Reglamento de Insumos para la Salud (RIS),Ley General de Salud Título XII + COFEPRIS — Registro sanitario,FOUND,ff0ce752-a7b3-4442-889f-d46a659bd883,NOM-051-SCFI/SSA1-2010 (Modified 2020),Match on name keyword 'General' + region 'Mexico'
