product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,legal_api_match,legal_api_id,legal_api_match_method,gap_action,notes
5,Adhesive Bandages,Class I Medical Device,GH,Ghana,MENA & Africa,Ghanaian Medical Devices Regulation,Public Health Act 2012 (Act 851),FDA Ghana,FDA Ghana registration; English labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,GH,Ghana,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Ghana,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,SN,Senegal,MENA & Africa,Senegalese Medical Devices Regulation,Loi sur la pharmacie + arrêtés MSAS,DPM Sénégal (Direction de la Pharmacie et du Médicament),Registration; French labelling; importer agreement,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,SN,Senegal,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Senegal,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,CI,Ivory Coast,MENA & Africa,Ivorian Medical Devices Regulation,Loi sur la pharmacie + Décrets,DPM Côte d'Ivoire,Registration; French labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,CI,Ivory Coast,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Ivory Coast,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,CM,Cameroon,MENA & Africa,Cameroon Medical Devices Regulation,Loi sur l'exercice de la pharmacie,MINSANTE Direction de la Pharmacie,Registration; French/English labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,CM,Cameroon,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Cameroon,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,AO,Angola,MENA & Africa,Angolan Medical Devices Regulation,MINSA Angola Decree,INFARMED Angola / DNME,Registration; Portuguese labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,AO,Angola,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Angola,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,MZ,Mozambique,MENA & Africa,Mozambique Medical Devices Regulation,Ministerial Diploma,ANARME Mozambique,Registration; Portuguese labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,MZ,Mozambique,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Mozambique,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,ZM,Zambia,MENA & Africa,Zambian Medical Devices Regulation,ZAMRA Act,ZAMRA (Zambia Medicines Regulatory Authority),ZAMRA registration; English labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,ZM,Zambia,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Zambia,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,ZW,Zimbabwe,MENA & Africa,Zimbabwean Medical Devices Regulation,MCAZ Act,MCAZ (Medicines Control Authority of Zimbabwe),MCAZ registration; English labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,ZW,Zimbabwe,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Zimbabwe,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,BW,Botswana,MENA & Africa,Botswana Medical Devices Regulation,Drugs and Related Substances Act,BoMRA (Botswana Medicines Regulatory Authority),BoMRA registration; English/Setswana labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,BW,Botswana,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Botswana,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,NA,Namibia,MENA & Africa,Namibian Medical Devices Regulation,Medicines and Related Substances Control Act 2003,NMRC (Namibia Medicines Regulatory Council),NMRC registration; English labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,NA,Namibia,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Namibia,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,MU,Mauritius,MENA & Africa,Mauritian Medical Devices Regulation,Pharmacy Act + MoH Decisions,Pharmacy Board Mauritius,Registration; English/French labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,MU,Mauritius,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Mauritius,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,MG,Madagascar,MENA & Africa,Madagascan Medical Devices Regulation,Loi sur l'exercice de la pharmacie,AGEMED Madagascar,Registration; French/Malagasy labelling,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,MG,Madagascar,MENA & Africa,WHO Essential Medical Devices alignment,WHO Essential MD List,National health ministry Madagascar,Reference for essential procurement; basic wound care bandages on list,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,CODEX,Codex Alimentarius,International,Codex Alimentarius — generic labelling standards (informative),CODEX STAN 1-1985 General Standard for Labelling of Prepackaged Foods,Codex Alimentarius Commission FAO/WHO,Reference framework — not directly applicable to medical devices but informative for non-medical first-aid kit components,TO_REVIEW,LOW,,,,,Mostly food but referenced for kit components
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 13485 — Medical devices — Quality management systems,ISO 13485:2016/AC:2018,ISO TC 210,"QMS standard adopted by EU MDR, FDA QMSR, Health Canada MDR; mandatory for most jurisdictions",TO_REVIEW,CRITICAL,,,,,Universal QMS standard for medical devices
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 14971 — Application of risk management to medical devices,ISO 14971:2019/A11:2021,ISO TC 210,Risk management process; harmonized with EU MDR; essential,TO_REVIEW,CRITICAL,,,,,
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 15223-1 — Symbols on medical device labels,ISO 15223-1:2021,ISO TC 210,Mandatory symbol use; harmonized for EU MDR labelling; FDA-recognized,TO_REVIEW,HIGH,,,,,
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 11607 — Packaging for terminally sterilized medical devices,ISO 11607-1:2019 + ISO 11607-2:2019,ISO TC 198,Packaging design & validation; applicable to sterile bandages,TO_REVIEW,HIGH,,,,,
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 10993 — Biocompatibility evaluation series,ISO 10993-1:2018 + series,ISO TC 194,Biological evaluation; cytotoxicity ISO 10993-5; sensitization ISO 10993-10; mandatory for skin-contact devices,TO_REVIEW,CRITICAL,,,,,Adhesive bandages are surface devices contact with breached skin
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 14155 — Clinical investigation good clinical practice,ISO 14155:2020,ISO TC 194,Clinical investigation requirements; relevant for clinical evidence of bandage performance,TO_REVIEW,MEDIUM,,,,,
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 11137 — Sterilization radiation,ISO 11137-1/-2/-3,ISO TC 198,Validation of gamma/e-beam sterilization for sterile bandages,TO_REVIEW,HIGH,,,,,
5,Adhesive Bandages,Class I Medical Device,ISO,ISO/IEC,International,ISO 11135 — Sterilization ethylene oxide,ISO 11135:2014/A1:2018,ISO TC 198,Validation of EO sterilization for sterile bandages,TO_REVIEW,HIGH,,,,,
5,Adhesive Bandages,Class I Medical Device,WHO,WHO,International,WHO Medical Device Regulations Framework,WHO Global Model Regulatory Framework for Medical Devices 2017,WHO HQ + Regional Offices,Reference model for developing countries; aspirational harmonization,TO_REVIEW,MEDIUM,,,,,Influential for LMIC regulators
5,Adhesive Bandages,Class I Medical Device,WHO,WHO,International,WHO Essential Medical Devices List,WHO List of Priority Medical Devices,WHO,Reference list including basic wound care products; procurement guidance,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,IMDRF,IMDRF,International,IMDRF UDI Application Guide,IMDRF/UDI WG/N7 FINAL:2013,"IMDRF Members (FDA, EU, Health Canada, TGA, PMDA, NMPA, ANVISA)",Common UDI principles adopted across major regulators,TO_REVIEW,HIGH,,,,,Harmonization initiative across 10+ regulators
5,Adhesive Bandages,Class I Medical Device,IMDRF,IMDRF,International,IMDRF Single Audit Program (MDSAP),IMDRF Documents on MDSAP,MDSAP Recognizing Authorities,"Single audit recognized by AU TGA, BR ANVISA, Health Canada, JP PMDA, US FDA",TO_REVIEW,HIGH,,,,,MDSAP reduces audit burden
5,Adhesive Bandages,Class I Medical Device,IMDRF,IMDRF,International,IMDRF Adverse Event Terminology,IMDRF AET WG documents,IMDRF,Common terminology for adverse event reporting,TO_REVIEW,MEDIUM,,,,,
5,Adhesive Bandages,Class I Medical Device,WTO,WTO TBT,International,WTO Agreement on Technical Barriers to Trade (TBT),WTO TBT Agreement,WTO Secretariat,Notification of technical regulations affecting medical device trade; non-discrimination,TO_REVIEW,MEDIUM,,,,,
5,Adhesive Bandages,Class I Medical Device,OECD,OECD,International,OECD Test Guidelines for biocompatibility,"OECD TG 432, 442, 471",OECD Environment Directorate,GLP test methods referenced in ISO 10993,TO_REVIEW,MEDIUM,,,,,
5,Adhesive Bandages,Class I Medical Device,WCO,WCO,International,WCO Harmonized System codes for bandages,HS 3005.10 — Adhesive dressings + 3005.90 other dressings,WCO Secretariat,Customs classification; preferential trade application,TO_REVIEW,LOW,,,,,HS 3005.10 = adhesive dressings
5,Adhesive Bandages,Class I Medical Device,UN-ECOSOC,UN ECOSOC FCTC,International,UN ECOSOC Resolution on Counterfeit Medical Products,UN ECOSOC Resolutions,UN ECOSOC,Reference for anti-counterfeiting initiatives,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,UNECE,UNECE,International,UNECE Recommendations on Standardization,UNECE WP.6 recommendations,UNECE,Reference framework,TO_REVIEW,LOW,,,,,
5,Adhesive Bandages,Class I Medical Device,BASEL,Basel/Rotterdam/Stockholm,International,Basel Convention on hazardous waste — medical waste,Basel Convention 1989 + Annexes,Basel Convention Secretariat,Transboundary movement of healthcare waste including used bandages classified as Y1/Y3,TO_REVIEW,LOW,,,,,End-of-life medical device waste
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU Tobacco Products Directive — Art 20 (e-cigarettes),Directive 2014/40/EU Art. 20,European Commission DG SANTE / Member State authorities,Notification 6 months before launch; max 20 mg/mL nicotine; max 10 mL refill; max 2 mL tank; child- & tamper-proof; health warnings 30% surface; ingredient disclosure,TO_REVIEW,CRITICAL,,,,,TPD revision ongoing 2024-2026; flavor restrictions under discussion
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU CLP Regulation for e-liquid classification,Regulation (EC) No 1272/2008,ECHA,Nicotine-containing e-liquids classified as toxic Cat 3; pictograms; safety data sheets; child-resistant closure,TO_REVIEW,CRITICAL,,,,,Nicotine = acute oral toxicity Cat 3
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU REACH for e-liquid ingredients,Regulation (EC) No 1907/2006,ECHA,Registration of ingredients above 1 ton/year; SDS for substances,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,"EU Biocidal Products Regulation (PG, VG carriers)",Regulation (EU) 528/2012,ECHA BPC,Propylene glycol regulated when used as carrier in biocidal products,TO_REVIEW,MEDIUM,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU TPD3 proposal (under revision),COM proposal 2024,European Commission,"Tightening rules: flavor bans (menthol), nicotine pouches inclusion, disposable vapes ban discussion",TO_REVIEW,HIGH,,,,,Proposal under discussion 2025-2026
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU Excise Duties Tobacco Directive,Directive 2011/64/EU + 2022 review proposal,DG TAXUD,Excise duty harmonization; e-cig/heated tobacco taxation framework proposed,TO_REVIEW,HIGH,,,,,Excise duty for e-liquids in proposal
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU WEEE Directive — disposable vapes batteries,Directive 2012/19/EU + WEEE Forum,EC + Member State EPR schemes,Disposable vapes = WEEE category 7; producer obligations; collection targets,TO_REVIEW,CRITICAL,,,,,Critical for disposable vape supply chains
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,EU,European Union,Europe,EU Batteries Regulation,Regulation (EU) 2023/1542,EC + Member State authorities,Removable batteries by Feb-2027; carbon footprint; recycled content; supply chain due diligence,TO_REVIEW,CRITICAL,,,,,Directly affects disposable vapes design
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,Austrian Tobacco Act,Tabakgesetz + Tabakerzeugnisverordnung,BMSGPK,TPD transposition; health warnings German; ad restrictions,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Austria,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Austria,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Austria,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Austria,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Austria,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,AT,Austria,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Austria national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,Belgian Tobacco Products Royal Decree,AR du 5/02/2016 + AR du 28/10/2016,FOD VVVL / SPF Santé Publique,TPD transposition; disposable vape ban since 1-Jan-2025,TO_REVIEW,CRITICAL,,,,,Belgium banned disposable vapes from 1-Jan-2025
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,Belgian Disposable Vape Ban,AR du 26/04/2024,SPF Santé,Total ban on disposable e-cigarettes (puffs) effective 1-Jan-2025,TO_REVIEW,CRITICAL,,,,,BE among first EU MS to ban disposables
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Belgium,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Belgium,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Belgium,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Belgium,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Belgium,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BE,Belgium,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Belgium national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,Bulgarian Health Act tobacco/vape provisions,Health Act + Tobacco Products Act,MoH Bulgaria,TPD transposition; Bulgarian/Cyrillic labelling; notification,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Bulgaria,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Bulgaria,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Bulgaria,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Bulgaria,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Bulgaria,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,BG,Bulgaria,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Bulgaria national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,Croatian Tobacco Act,Zakon o ograničavanju uporabe duhanskih i srodnih proizvoda,MoH Croatia / HZJZ,TPD transposition; Croatian labelling,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Croatia,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Croatia,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Croatia,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Croatia,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Croatia,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,HR,Croatia,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Croatia national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,Cyprus Tobacco Act,L.24(I)/2017,MoH Cyprus / Pharmaceutical Services,TPD transposition; Greek labelling,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Cyprus,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Cyprus,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Cyprus,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Cyprus,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Cyprus,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CY,Cyprus,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Cyprus national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,Czech Tobacco Act,Zákon č. 65/2017 Sb.,MoH Czechia / SZPI,TPD transposition; Czech labelling; notification,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Czech Republic,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Czech Republic,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Czech Republic,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Czech Republic,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,EU TPD3 proposal — future national impact,COM proposal TPD3 2024-2026,National authority Czech Republic,"Anticipated impact: flavor bans, disposable vape restrictions, nicotine pouch inclusion",TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,CZ,Czech Republic,Europe,WHO FCTC implementation national level,WHO FCTC + COP Decisions,Czech Republic national tobacco focal point,Implementation of WHO FCTC obligations; ENDS/ENNDS COP guidance,TO_REVIEW,HIGH,,,,,FCTC has 182 Parties
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,Danish Tobacco Act + Vape Act,Lov om tobaksvarer + Lov om elektroniske cigaretter,Sikkerhedsstyrelsen / Sundhedsstyrelsen,TPD transposition; flavor ban for tobacco-style; nicotine pouches regulated; plain packaging tobacco,TO_REVIEW,CRITICAL,,,,,Denmark active anti-vape policy
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,Danish Flavor Ban for E-cigarettes,Lov om elektroniske cigaretter §5,Sikkerhedsstyrelsen,Restriction to tobacco-flavor + menthol since 1-Apr-2022,TO_REVIEW,CRITICAL,,,,,DK flavor restriction since 2022
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,EU TPD implementation national notification,Directive 2014/40/EU Art 20 + national transposition,National authority Denmark,Mandatory 6-month notification via EU-CEG; national format adaptations,TO_REVIEW,CRITICAL,,,,,EU-CEG common entry gate maintained
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,EU CLP national poison center notification (UFI),Regulation (EC) 1272/2008 + Annex VIII,National Poison Centre Denmark,UFI submission via European Notification Portal,TO_REVIEW,HIGH,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,EU WEEE Directive — disposable vape e-waste collection,Directive 2012/19/EU + national EPR,National WEEE scheme Denmark,Disposable vapes = WEEE category 7; producer collection obligations; reporting,TO_REVIEW,CRITICAL,,,,,
6,E-cigarettes & Vaping Products,Tobacco/Nicotine/Vape,DK,Denmark,Europe,EU Batteries Regulation national EPR,Regulation (EU) 2023/1542 + national application,National battery EPR Denmark,Disposable vape batteries; producer responsibility; collection targets,TO_REVIEW,CRITICAL,,,,,Batteries Reg applies directly + national EPR
